,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed,param_base_estimator
22,1.6736000537872315,0.023895720968340663,0.002405691146850586,0.0004849059588409734,0.4,5,100,,"{'learning_rate': 0.4, 'max_depth': 5, 'n_estimators': 100}",0.59765625,0.56640625,0.640625,0.6484375,0.6588235294117647,0.6223897058823529,0.0348836013030203,22,0.703125,Catboost,0,
23,1.8978000640869142,0.07876165288633176,0.002800321578979492,0.00040047371352193515,0.4,5,150,,"{'learning_rate': 0.4, 'max_depth': 5, 'n_estimators': 150}",0.59765625,0.578125,0.65234375,0.65234375,0.6784313725490196,0.631780024509804,0.03759089125810113,15,0.703125,Catboost,0,
24,1.1576054096221924,0.04500247002259197,0.0025945663452148437,0.0004973423355249479,0.4,7,50,,"{'learning_rate': 0.4, 'max_depth': 7, 'n_estimators': 50}",0.625,0.6015625,0.609375,0.65625,0.6705882352941176,0.6325551470588235,0.026694214703113412,14,0.703125,Catboost,0,
25,1.8954002857208252,0.02884122466779821,0.002599287033081055,0.0004909950656090727,0.4,7,100,,"{'learning_rate': 0.4, 'max_depth': 7, 'n_estimators': 100}",0.6171875,0.625,0.63671875,0.65625,0.6666666666666666,0.6403645833333333,0.018604761561970565,4,0.703125,Catboost,0,
26,2.7513990879058836,0.09962088426492978,0.0024007320404052734,0.0008001452775777212,0.4,7,150,,"{'learning_rate': 0.4, 'max_depth': 7, 'n_estimators': 150}",0.6171875,0.609375,0.61328125,0.640625,0.6745098039215687,0.6309957107843138,0.024323336338253423,16,0.703125,Catboost,0,
27,2.0792062282562256,0.13683841867004565,0.002393198013305664,0.0004960995644400901,0.4,9,50,,"{'learning_rate': 0.4, 'max_depth': 9, 'n_estimators': 50}",0.625,0.6328125,0.6484375,0.66796875,0.6941176470588235,0.6536672794117647,0.02499939851136284,1,0.703125,Catboost,0,
28,3.6810113906860353,0.03312578531209633,0.002787923812866211,0.00039441405029404946,0.4,9,100,,"{'learning_rate': 0.4, 'max_depth': 9, 'n_estimators': 100}",0.625,0.60546875,0.65234375,0.6796875,0.6862745098039216,0.6497549019607843,0.03101745554730647,2,0.703125,Catboost,0,
29,4.8349995613098145,0.13120752797253307,0.0032011032104492187,0.0003990656586864208,0.4,9,150,,"{'learning_rate': 0.4, 'max_depth': 9, 'n_estimators': 150}",0.61328125,0.609375,0.66015625,0.6796875,0.6784313725490196,0.6481862745098039,0.03090323362085985,3,0.703125,Catboost,0,
30,0.6687991619110107,0.0419728090223733,0.0023998260498046876,0.0004897653063851527,0.6000000000000001,1,50,,"{'learning_rate': 0.6000000000000001, 'max_depth': 1, 'n_estimators': 50}",0.59765625,0.5625,0.5703125,0.5859375,0.6078431372549019,0.5848498774509804,0.016761434677915653,43,0.703125,Catboost,0,
31,0.7928003787994384,0.012039748468227425,0.0027992725372314453,0.00039994729080425665,0.6000000000000001,1,100,,"{'learning_rate': 0.6000000000000001, 'max_depth': 1, 'n_estimators': 100}",0.59765625,0.58984375,0.5703125,0.59765625,0.6078431372549019,0.5926623774509804,0.01255224822155238,37,0.703125,Catboost,0,
32,0.9622004508972168,0.049105436714376074,0.0030004024505615235,1.0936112347774234e-06,0.6000000000000001,1,150,,"{'learning_rate': 0.6000000000000001, 'max_depth': 1, 'n_estimators': 150}",0.58203125,0.60546875,0.58203125,0.60546875,0.611764705882353,0.5973529411764706,0.012719592042767305,35,0.703125,Catboost,0,
33,0.7858002662658692,0.03300004966508343,0.003399658203125,0.0013566068806742655,0.6000000000000001,3,50,,"{'learning_rate': 0.6000000000000001, 'max_depth': 3, 'n_estimators': 50}",0.58984375,0.59765625,0.5859375,0.6328125,0.6274509803921569,0.6067401960784313,0.019542066161166643,31,0.703125,Catboost,0,
34,0.9776004791259766,0.03066881577522936,0.002399635314941406,0.0004905069371384375,0.6000000000000001,3,100,,"{'learning_rate': 0.6000000000000001, 'max_depth': 3, 'n_estimators': 100}",0.60546875,0.59375,0.6015625,0.65234375,0.6549019607843137,0.6216053921568627,0.026425516999968767,23,0.703125,Catboost,0,
35,1.411800241470337,0.07016454931053004,0.003999137878417968,0.002190600889449921,0.6000000000000001,3,150,,"{'learning_rate': 0.6000000000000001, 'max_depth': 3, 'n_estimators': 150}",0.60546875,0.6015625,0.60546875,0.66796875,0.6274509803921569,0.6215839460784314,0.024924804989587844,24,0.703125,Catboost,0,
36,1.0181998252868651,0.09648071247771388,0.003400087356567383,0.0004895907032330053,0.6000000000000001,5,50,,"{'learning_rate': 0.6000000000000001, 'max_depth': 5, 'n_estimators': 50}",0.578125,0.5859375,0.609375,0.6640625,0.6392156862745098,0.615343137254902,0.03233875324859316,27,0.703125,Catboost,0,
37,1.4787999153137208,0.024062176602590322,0.0029999732971191405,0.0006322589461375354,0.6000000000000001,5,100,,"{'learning_rate': 0.6000000000000001, 'max_depth': 5, 'n_estimators': 100}",0.5703125,0.6171875,0.6328125,0.671875,0.6470588235294118,0.6278492647058823,0.03392951146842759,19,0.703125,Catboost,0,
38,1.8373988628387452,0.027201025343934274,0.003200054168701172,0.00039958982308316174,0.6000000000000001,5,150,,"{'learning_rate': 0.6000000000000001, 'max_depth': 5, 'n_estimators': 150}",0.5859375,0.61328125,0.62890625,0.671875,0.6666666666666666,0.6333333333333333,0.03244879446378212,13,0.703125,Catboost,0,
39,1.0949995040893554,0.031336799134307536,0.0026003837585449217,0.0004894542713602699,0.6000000000000001,7,50,,"{'learning_rate': 0.6000000000000001, 'max_depth': 7, 'n_estimators': 50}",0.59765625,0.5859375,0.58984375,0.69921875,0.6509803921568628,0.6247273284313726,0.044028521128105555,21,0.703125,Catboost,0,
40,2.016999340057373,0.010412032366534764,0.0026009082794189453,0.000489882756905429,0.6000000000000001,7,100,,"{'learning_rate': 0.6000000000000001, 'max_depth': 7, 'n_estimators': 100}",0.59765625,0.58984375,0.625,0.69140625,0.6745098039215687,0.6356832107843138,0.040679228946058674,8,0.703125,Catboost,0,
41,2.72619891166687,0.03838474114145933,0.003000640869140625,1.0070186654063642e-06,0.6000000000000001,7,150,,"{'learning_rate': 0.6000000000000001, 'max_depth': 7, 'n_estimators': 150}",0.609375,0.59375,0.6328125,0.69140625,0.6705882352941176,0.6395863970588235,0.03662239921620661,5,0.703125,Catboost,0,
42,1.7238001346588134,0.060608410052956925,0.0027994155883789063,0.00039954209671987464,0.6000000000000001,9,50,,"{'learning_rate': 0.6000000000000001, 'max_depth': 9, 'n_estimators': 50}",0.5859375,0.58984375,0.64453125,0.68359375,0.6745098039215687,0.6356832107843138,0.04112688611353719,8,0.703125,Catboost,0,
43,3.357999086380005,0.018836182851014186,0.003201007843017578,0.0007486481118605626,0.6000000000000001,9,100,,"{'learning_rate': 0.6000000000000001, 'max_depth': 9, 'n_estimators': 100}",0.5859375,0.58984375,0.65234375,0.66796875,0.6705882352941176,0.6333363970588235,0.03764742907173748,12,0.703125,Catboost,0,
44,4.716599655151367,0.35371033389037393,0.0038000106811523437,0.0007482906421235336,0.6000000000000001,9,150,,"{'learning_rate': 0.6000000000000001, 'max_depth': 9, 'n_estimators': 150}",0.58203125,0.578125,0.65625,0.66796875,0.6705882352941176,0.6309926470588235,0.04186928034131635,17,0.703125,Catboost,0,
